MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
05;2020;00003;01;01;05;38;108;1;02;01;1;1;0;0;1;0;0;0;03;;05;;;6;;;;;6;6;;;;6;0;5;1;46,01;1;1;16,91;1;1;33,63;1;6;0;5;6;0;5;6;0;5;96,55;1;;;2;05;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;09;1;2;1;1;2;051;05;2;2;1;1;1;1;3;4;1;3;2;2;6;2;2,947659;726,002341;2140,007334;1433,004551
05;2020;00005;01;01;07;49;108;1;07;02;2;2;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;7,98;2;6;0;5;6;0;5;6;0;5;1;41,68;1;49,66;2;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;06;1;2;2;0;2;067;07;2;1;1;1;1;2;1;4;4;;3;2;1;3;1;1031,622305;1031,622305;1031,622305
05;2020;00142;01;01;17;26;108;1;07;02;2;2;0;1;0;1;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;8,58;1;1;23,76;1;6;0;5;6;0;5;1;24,33;1;56,67;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;08;1;3;3;0;2;052;17;1;1;1;1;1;2;1;4;1;3;4;3;1;5;1;385,964083;385,964083;385,964083
05;2020;00142;02;01;17;26;108;1;07;02;2;2;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;9,91;1;1;25,09;1;6;0;5;6;0;5;1;39,66;1;74,66;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;08;1;2;2;0;2;052;17;1;1;1;1;1;2;1;4;1;3;4;3;1;5;1;385,964083;385,964083;385,964083
05;2020;00180;01;01;09;43;108;1;12;10;2;2;0;1;0;0;0;0;09;;05;;;6;;;;;6;6;;;;6;0;5;1;84,29;2;1;6,77;1;6;0;5;6;0;5;6;0;5;6;0;5;91,06;2;;;7;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;1;034;09;5;2;2;2;2;2;1;2;2;;4;4;6;1;1;2314,658912;2314,658912;2314,658912
05;2020;00187;01;01;13;28;108;1;07;02;2;2;0;1;0;0;0;0;10;;06;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;13,71;1;6;0;5;6;0;5;6;0;5;1;46,43;1;60,14;1;1;1;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08;1;2;2;0;1;062;13;1;1;1;1;1;2;1;4;1;3;3;2;1;4;1;2085,071169;2085,071169;2085,071169
05;2020;00197;01;01;01;18;108;1;12;10;1;1;0;0;0;1;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;23,97;1;1;25,63;1;6;0;5;6;0;5;6;0;5;49,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;2;078;01;4;2;1;1;1;2;1;2;1;1;3;2;1;1;1;1700,851907;1700,851907;1700,851907
05;2020;00206;01;01;12;15;108;1;08;02;1;1;0;1;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;14,75;2;6;0;5;6;0;5;6;0;5;1;27,71;1;42,46;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;3;2;1;2;039;12;1;1;1;1;1;2;1;4;1;3;4;3;6;4;1,872866;1987,276702;3721,902968;2854,591641
05;2020;00239;01;01;14;30;108;1;08;02;2;2;1;0;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;7,59;1;1;26,36;1;6;0;5;6;0;5;1;27,25;2;61,2;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;1;1;0;1;070;14;1;1;1;1;1;2;1;4;3;;3;2;6;5;1;470,798642;470,798642;470,798642
05;2020;00284;01;01;03;33;108;1;08;10;7;7;0;0;1;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;39,03;2;6;0;5;6;0;5;6;0;5;1;109,82;1;148,85;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;2;082;03;1;1;1;1;1;3;3;1;4;;1;1;1;2;1;1179,615064;1179,615064;1179,615064
