MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
02;2020;10866;01;01;01;29;108;1;07;01;1;1;0;1;0;0;0;0;01;4;05;;;6;;;;;6;6;;;;6;0;5;1;60,32;1;1;22,1;1;1;36,18;1;6;0;5;6;0;5;6;0;5;118,6;1;;;2;02;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;2;2;0;1;036;01;4;2;1;1;1;2;1;2;1;4;3;2;6;4;1;2435,91741;2435,91741;2435,91741
02;2020;15625;01;01;01;18;108;1;02;01;1;1;0;1;1;0;0;0;01;2;05;;;6;;;;;6;6;;;;6;0;5;1;43,61;1;1;17,84;1;1;43,91;1;6;0;5;6;0;5;6;0;5;105,36;1;;;3;02;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06;1;4;2;2;2;040;01;5;2;1;1;1;2;1;3;4;;4;4;6;1;2,467285;2878,698972;7102,570793;4990,635573
02;2020;04819;01;02;01;18;108;1;08;10;2;2;1;0;0;0;0;0;11;;09;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;1,74;1;1;23,65;1;6;0;5;6;0;5;1;13,37;1;38,76;1;1;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;1;1;0;1;019;01;5;2;1;1;1;1;3;2;4;;4;5;6;5;1;3919,57774;3919,57774;3919,57774
02;2020;00207;01;02;01;04;108;1;08;10;3;3;0;1;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;2,68;1;6;0;5;6;0;5;6;0;5;1;37,28;2;39,96;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;2;2;0;2;052;01;5;2;1;1;1;2;1;3;4;;3;2;6;1;1;1479,035844;1479,035844;1479,035844
02;2020;15866;01;01;01;18;108;1;02;10;3;3;0;1;0;0;0;0;01;3;05;;;6;;;;;6;6;;;;6;0;5;1;110,99;1;1;27,08;1;1;81,54;1;1;63,46;1;6;0;5;6;0;5;283,07;1;;;3;02;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09;6;2;2;0;1;051;11;5;3;1;1;1;2;1;3;1;1;4;4;6;3;1;3279,637085;3279,637085;3279,637085
02;2020;15538;01;01;00;00;001;6;03;02;1;1;0;0;0;1;0;0;01;8;05;;;6;;;;;6;6;;;;6;0;5;1;78,91;2;1;33,59;2;6;0;5;6;0;5;6;0;5;6;0;5;112,5;1;;;2;01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08;1;4;3;1;2;018;09;3;1;1;1;1;1;3;2;4;;4;4;6;5;1,511981;6766,402128;10230,671456;8498,536933
02;2020;11208;01;02;07;05;108;1;08;10;4;4;0;1;1;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;6,7;1;1;39,25;1;6;0;5;6;0;5;1;30,04;1;75,99;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;3;2;1;2;044;07;2;1;1;1;1;1;2;4;1;3;4;3;1;4;1,687568;2207,240511;3724,868455;2966,053153
02;2020;10730;02;01;08;19;108;1;08;10;2;2;1;0;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;9,69;1;1;18,92;1;1;3,16;1;6;0;5;1;44,3;1;76,07;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;1;053;08;5;3;1;1;1;1;3;4;1;3;1;1;6;2;1;1057,533083;1057,533083;1057,533083
02;2020;02856;02;01;00;00;001;6;08;10;9;9;0;1;0;0;0;0;11;;01;1;;6;;;;;6;6;;;;6;0;5;6;0;5;1;242,3;1;1;119,95;1;6;0;5;6;0;5;1;132,45;1;494,7;1;6;1;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;2;2;0;1;069;01;2;2;2;2;2;2;1;4;3;;3;2;6;4;1;6011,831479;6011,831479;6011,831479
02;2020;01241;01;02;08;13;108;1;08;02;2;2;1;0;0;0;0;0;11;;10;;6;6;;;;;6;6;;;;6;0;5;6;0;5;1;65,65;1;6;0;5;6;0;5;6;0;5;1;60,84;1;126,49;1;2;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;2;063;11;1;1;1;1;1;4;3;4;1;3;1;1;1;3;1;274,933388;274,933388;274,933388
