MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
04;2019;09656;01;01;02;22;108;1;05;09;3;3;0;0;0;0;1;0;07;;05;;;6;;;;;6;6;;;;6;0;5;1;68,72;1;1;35,94;1;1;57,46;1;1;46;1;6;0;5;1;17,36;1;225,48;1;;;1;02;;;;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;10;6;1;1;0;1;036;16;5;3;1;1;1;1;3;4;1;4;1;1;6;3;1;779,894911;779,894911;779,894911
04;2019;09656;02;01;07;09;108;1;03;10;3;3;0;1;0;0;0;0;07;;05;;;6;;;;;6;6;;;;6;0;5;1;74,38;1;1;20,43;1;1;50,54;1;1;41,05;1;6;0;5;6;0;5;186,4;1;;;1;02;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;08;6;1;1;0;1;036;16;5;3;1;1;1;1;3;4;1;4;1;1;6;3;1;779,894911;779,894911;779,894911
04;2019;04903;01;01;13;28;108;1;02;09;3;3;0;1;1;0;0;0;01;8;05;;;6;;;;;6;6;;;;6;0;5;1;135,99;2;1;59,26;2;1;115,57;2;6;0;5;6;0;5;1;99,91;2;410,73;2;;;5;01;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;05;1;4;3;1;1;054;16;5;3;1;1;1;1;2;4;1;3;4;4;6;4;1,437546;2060,633888;2962,256003;2511,445073
04;2019;16058;01;01;07;09;108;1;08;09;2;2;0;1;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;52,59;1;6;0;5;6;0;5;6;0;5;6;0;5;52,59;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;2;2;0;1;061;16;3;1;1;1;1;2;1;2;3;;4;4;6;4;1;5181,57695;5181,57695;5181,57695
04;2019;16520;01;01;16;20;108;1;03;02;3;3;0;1;0;0;0;0;01;3;09;;;1;1;1;6;1;6;6;;;;1;181,5;1;6;0;5;1;17,76;1;1;67,13;1;6;0;5;6;0;5;1;81,69;1;348,08;1;;;;;1;1;6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;08;6;2;2;0;2;060;02;5;2;1;1;1;2;1;2;4;;5;4;6;4;1;2002,740715;2002,740715;2002,740715
04;2019;00297;01;01;08;02;108;1;08;02;2;2;0;0;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;23,63;1;1;37,99;1;6;0;5;6;0;5;6;0;5;61,62;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;3;3;0;2;050;10;1;1;1;1;1;5;3;4;1;3;2;3;6;3;1;3931,425024;3931,425024;3931,425024
04;2019;00297;02;01;08;02;108;1;08;09;4;4;0;0;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;20,69;1;1;41,08;1;6;0;5;6;0;5;1;35,45;1;97,22;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;3;3;0;2;050;10;1;1;1;1;1;5;3;4;1;3;2;3;6;3;1;3931,425024;3931,425024;3931,425024
04;2019;00297;03;01;07;47;108;1;02;02;2;2;0;0;0;0;1;0;01;4;10;;1;6;;;;;6;6;;;;6;0;5;1;189,38;1;1;112,02;1;1;160,53;1;1;53,89;1;6;0;5;6;0;5;515,82;1;4;7;4;03;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;08;6;1;1;0;2;050;10;1;1;1;1;1;5;3;4;1;3;2;3;6;3;1;3931,425024;3931,425024;3931,425024
04;2019;13900;01;04;08;02;108;1;07;02;2;2;0;0;0;0;1;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;23,03;1;1;33,04;1;6;0;5;6;0;5;6;0;5;56,07;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;10;1;2;2;0;2;021;10;1;1;1;1;1;1;3;3;4;;5;4;1;1;1;3486,335122;3486,335122;3486,335122
04;2019;13900;01;05;08;02;108;1;07;09;2;2;0;0;0;0;1;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;23,03;1;1;33,04;1;6;0;5;6;0;5;6;0;5;56,07;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;10;1;2;2;0;2;021;10;1;1;1;1;1;1;3;3;4;;5;4;1;1;1;3486,335122;3486,335122;3486,335122
04;2019;16272;01;01;10;46;108;1;07;10;11;11;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;24,35;1;1;45,07;1;6;0;5;6;0;5;1;61,08;1;130,5;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;08;1;2;2;0;1;066;10;1;1;1;1;1;2;1;3;3;;3;2;1;3;1;3198,131521;3198,131521;3198,131521
04;2019;03001;01;01;08;19;108;1;07;09;3;3;0;0;0;1;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;31,4;1;1;37,65;1;6;0;5;6;0;5;1;70,42;1;139,47;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;08;1;3;3;0;2;025;10;1;1;1;1;1;1;3;3;1;4;4;3;1;4;1;3910,009356;3910,009356;3910,009356
04;2019;16104;01;01;02;22;108;1;08;09;3;3;0;0;0;0;1;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;18,69;2;6;0;5;6;0;5;1;615,71;2;1;65,18;2;699,58;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;;;1;1;0;2;017;02;1;1;1;1;1;1;3;2;4;;4;4;6;3;1;4555,908442;4555,908442;4555,908442
04;2019;07127;03;01;02;50;108;1;08;09;3;3;0;1;1;1;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;97,06;1;6;0;5;6;0;5;6;0;5;6;0;5;97,06;4;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;3;2;1;2;043;02;1;1;1;1;1;1;2;4;2;;4;3;6;3;1,625618;2352,190558;3823,763311;3087,975656
04;2019;07127;04;01;02;44;108;1;03;02;1;1;0;1;1;0;0;0;02;;05;;;6;;;;;6;1;;;;6;0;3;1;51,94;3;1;20,46;3;1;42,85;3;6;0;3;6;0;3;1;32,86;3;148,11;3;;;2;02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;1;2;043;02;1;1;1;1;1;1;2;4;2;;4;3;6;3;1,625618;2352,190558;3823,763311;3087,975656
04;2019;07127;05;01;02;22;108;1;03;01;1;1;0;1;1;1;0;0;01;2;05;;;6;;;;;6;6;;;;6;0;5;1;56,87;1;1;25,82;1;1;41,72;1;6;0;5;6;0;5;6;0;5;124,41;1;;;4;02;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;09;1;3;2;1;2;043;02;1;1;1;1;1;1;2;4;2;;4;3;6;3;1,625618;2352,190558;3823,763311;3087,975656
04;2019;07127;06;01;02;44;108;1;03;02;1;1;0;1;1;0;0;0;05;;05;;;6;;;;;6;6;;;;6;0;5;1;38,9;1;1;19,23;1;1;27,71;1;6;0;5;6;0;5;6;0;5;85,84;1;;;2;07;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;08;6;3;2;1;2;043;02;1;1;1;1;1;1;2;4;2;;4;3;6;3;1,625618;2352,190558;3823,763311;3087,975656
04;2019;12237;02;01;07;37;108;1;06;10;11;11;0;0;0;1;0;0;09;;05;;;6;;;;;6;6;;;;6;0;5;1;267,8;1;1;16,85;1;1;77,33;1;1;137,14;1;6;0;5;1;24,69;1;523,81;1;;;5;02;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;09;6;1;1;0;2;076;07;5;3;1;1;1;3;3;1;3;;1;1;1;1;1;1320,978429;1320,978429;1320,978429
04;2019;06008;01;06;02;22;108;1;07;10;3;3;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;29,81;1;6;0;5;6;0;5;6;0;5;1;84,49;1;114,3;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;1;2;2;0;2;064;02;1;1;1;1;1;2;1;3;3;;3;2;1;5;1;1001,415165;1001,415165;1001,415165
04;2019;06008;02;01;02;22;108;1;07;10;13;13;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;37,69;1;6;0;5;6;0;5;6;0;5;1;188,97;1;226,66;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10;1;2;2;0;2;064;02;1;1;1;1;1;2;1;3;3;;3;2;1;5;1;1001,415165;1001,415165;1001,415165
04;2019;03684;01;01;10;03;108;1;01;09;6;6;0;0;0;1;0;0;11;;08;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;118,2;2;1;184,67;1;6;0;5;6;0;5;6;0;5;302,87;2;7;7;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;1;1;1;0;2;028;02;1;1;1;1;1;1;3;4;1;4;1;1;6;2;1;1470,715012;1470,715012;1470,715012
04;2019;12423;01;01;02;50;108;1;07;10;3;3;0;0;0;1;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;11,75;2;1;54,92;1;6;0;5;6;0;5;6;0;5;66,67;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;1;1;1;0;2;049;02;1;1;1;1;1;1;3;2;1;3;1;1;6;1;1;1168,822167;1168,822167;1168,822167
04;2019;10769;01;01;02;44;108;1;07;09;2;2;0;1;0;0;0;0;11;;09;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;23,12;1;1;45,7;1;6;0;5;6;0;5;6;0;5;68,82;1;1;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;09;1;2;2;0;1;079;02;1;1;1;1;1;2;1;4;3;;3;2;6;3;1;1065,284823;1065,284823;1065,284823
04;2019;14776;01;01;01;29;108;1;08;09;6;6;0;1;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;118,83;1;1;105,32;1;6;0;5;6;0;5;6;0;5;224,15;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;3;3;0;2;047;02;1;1;1;1;1;2;1;2;2;;4;3;6;2;1;4669,775484;4669,775484;4669,775484
04;2019;05065;01;01;16;20;108;1;08;10;45;27;1;0;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;74,82;4;6;0;5;6;0;5;6;0;5;1;426,49;2;501,31;2;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;2;075;02;1;1;1;1;1;3;3;2;4;;1;1;1;2;1;1145,886115;1145,886115;1145,886115
04;2019;01756;01;01;02;22;108;1;07;10;3;3;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;18,88;2;1;39,88;1;6;0;5;6;0;5;1;44,96;2;103,72;2;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;08;1;2;2;0;2;070;02;1;1;1;1;1;2;1;3;4;;3;2;1;2;1;918,883463;918,883463;918,883463
04;2019;11915;02;01;00;00;001;6;03;09;5;5;0;1;1;0;0;0;01;4;05;;;6;;;;;6;6;;;;6;0;5;1;250,22;1;1;95,35;1;1;139,47;1;6;0;5;6;0;5;1;66,48;1;551,52;1;;;4;01;;;;;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;09;1;3;2;1;2;048;07;1;1;1;1;1;2;1;4;1;3;4;3;6;4;1,644312;1350,481849;2220,61351;1785,548691
04;2019;14525;01;01;12;27;108;1;07;02;1;1;0;0;0;0;1;0;01;3;05;;;6;;;;;6;6;;;;6;0;5;1;41,19;1;1;36,57;1;1;37,38;1;6;0;5;6;0;5;1;26,99;1;142,13;1;;;4;01;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;09;6;1;1;0;2;047;07;1;1;1;1;1;4;3;4;1;3;2;3;6;3;1;1254,725551;1254,725551;1254,725551
04;2019;02852;01;01;07;37;108;1;08;10;13;13;0;1;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;69,7;1;1;145,54;1;6;0;5;6;0;5;1;155,93;1;371,17;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;4;3;1;1;053;16;2;1;1;1;1;1;2;4;2;;4;4;6;3;1,437546;2348,483459;3376,053003;2862,268377
04;2019;02065;01;01;01;04;108;1;05;09;6;6;1;0;0;0;0;0;11;;05;;;6;;;;;1;6;;;;6;0;5;1;86,35;1;1;100,94;1;1;49,13;1;6;0;5;6;0;5;1;68,53;1;304,95;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;6;1;1;0;1;054;18;2;1;1;1;1;5;3;2;3;;1;1;1;9;1;343,415208;343,415208;343,415208
04;2019;15937;01;01;13;28;108;1;18;03;3;3;1;0;0;0;0;0;01;4;10;;1;6;;;;;6;6;1;1;1;6;0;5;1;198,46;1;1;132,91;1;1;153,75;1;1;42,23;1;6;0;5;1;231,37;1;758,72;1;2;4;2;02;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;07;1;1;1;0;2;050;18;2;1;1;1;1;2;1;4;1;3;4;3;6;6;1;99,539663;99,539663;99,539663
04;2019;12049;01;01;07;24;108;1;02;09;2;2;0;1;0;0;0;0;04;;05;;;6;;;;;6;6;;;;6;0;5;1;61,85;1;1;38,73;1;1;58,44;1;1;30,5;1;6;0;5;1;10,17;1;199,69;1;;;4;10;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;08;6;1;1;0;1;053;16;1;1;1;1;1;5;3;2;1;3;2;2;6;3;1;1920,796404;1920,796404;1920,796404
