MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
11;2020;01157;01;01;02;50;108;1;18;03;1;1;1;0;0;0;0;0;01;4;05;;;6;;;;;6;6;1;1;1;6;0;5;1;58,66;1;1;59,13;1;1;41,2;1;6;0;5;6;0;5;6;0;5;158,99;1;;;2;02;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05;1;1;1;0;1;057;13;1;1;1;1;1;2;1;2;1;3;3;2;6;3;1;4370,888316;4370,888316;4370,888316
11;2020;12525;01;01;13;28;108;1;07;01;3;3;0;1;1;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;15,15;1;6;0;5;6;0;5;6;0;5;1;62,43;1;77,58;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;06;1;4;3;1;2;046;13;1;1;1;1;1;2;1;4;1;3;4;4;1;4;1,506516;2880,412189;4339,387049;3609,901371
11;2020;12525;01;02;13;28;108;1;07;01;3;3;0;1;1;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;15,15;1;6;0;5;6;0;5;6;0;5;1;62,43;1;77,58;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;06;1;4;3;1;2;046;13;1;1;1;1;1;2;1;4;1;3;4;4;1;4;1,506516;2880,412189;4339,387049;3609,901371
11;2020;04020;01;01;01;04;108;1;08;01;1;1;0;1;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;27,85;1;6;0;5;6;0;5;6;0;5;6;0;5;27,85;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;2;2;0;1;067;01;2;2;1;1;1;4;2;2;3;;3;2;1;3;1;3399,951314;3399,951314;3399,951314
11;2020;01216;01;01;01;11;108;1;08;10;3;3;1;0;0;0;0;0;11;;10;;6;6;;;;;6;6;;;;6;0;5;6;0;5;1;21,12;1;6;0;5;6;0;5;6;0;5;1;71,59;1;92,71;1;2;1;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;2;052;01;1;1;1;1;1;2;1;3;1;3;3;2;6;3;1;3514,538132;3514,538132;3514,538132
11;2020;09528;01;01;01;18;108;1;17;06;45;34;;;;;;;03;;05;;;;;;;;6;6;1;2;2;;0;5;1;418,6;2;1;92,3;4;1;355,49;4;1;150,2;4;6;0;5;1;150,2;4;1166,79;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;048;13;4;2;1;1;1;1;3;2;2;;1;1;6;2;1;1278,480395;1278,480395;1278,480395
11;2020;03685;01;01;04;07;108;1;08;10;11;11;1;0;0;0;0;0;11;;01;8;;6;;;;;6;6;;;;6;0;5;6;0;5;1;140,57;1;6;0;5;6;0;5;6;0;5;1;198,54;1;339,11;1;2;1;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;1;1;0;2;058;01;5;3;1;1;1;2;1;2;3;;3;2;6;1;1;1547,706117;1547,706117;1547,706117
11;2020;04810;02;01;09;08;108;1;01;10;7;7;0;1;0;1;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;116,66;1;1;73,83;1;6;0;5;6;0;5;1;86,66;1;277,15;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;10;1;3;3;0;2;058;13;1;1;1;1;1;2;1;3;4;;5;3;1;4;1;7041,87302;7041,87302;7041,87302
11;2020;12782;01;01;17;26;108;1;03;02;2;2;0;1;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;6,59;1;1;25,04;1;6;0;5;6;0;5;1;20,75;1;52,38;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;07;1;4;2;2;1;044;17;1;1;1;1;1;2;1;4;1;3;4;4;6;4;2,58442;401,299133;1037,125505;719,212313
11;2020;15326;01;01;08;16;108;1;03;02;1;1;0;1;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;28,59;1;6;0;5;1;7,89;1;6;0;5;1;19,73;1;56,21;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;09;6;4;2;2;2;044;08;4;2;1;1;1;2;1;4;1;3;4;4;6;4;2,831819;1487,576004;4212,545992;2850,061179
