MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
08;2021;05519;01;01;01;23;108;1;08;02;2;2;1;0;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;32,26;1;1;32,96;1;6;0;5;6;0;5;1;33,94;1;99,16;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;2;058;08;5;3;1;1;1;3;3;4;1;3;1;1;6;3;1;591,002528;591,002528;591,002528
08;2021;14708;01;01;11;10;108;1;03;10;2;2;0;0;0;0;1;0;05;;05;;;6;;;;;6;6;;;;6;0;5;1;64,08;1;1;21,78;2;1;48,65;1;6;0;5;6;0;5;1;38,27;2;172,78;1;;;2;07;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;07;1;1;1;0;2;072;11;2;1;1;1;1;1;3;4;3;;1;1;6;4;1;201,089162;201,089162;201,089162
08;2021;07145;01;01;08;45;108;1;08;02;1;1;0;1;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;13,91;2;1;12,49;2;6;0;5;6;0;5;1;13,27;2;39,67;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;2;2;0;2;080;11;2;1;1;1;1;2;1;2;3;;3;2;1;1;1;653,687116;653,687116;653,687116
08;2021;10810;01;01;08;16;108;1;02;07;8;8;1;0;0;0;0;0;03;;05;;;6;;;;;6;6;;;;6;0;5;1;463,27;1;1;39,3;1;1;193,11;1;1;67,27;1;6;0;5;6;0;5;762,95;1;;;6;05;;;;;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;1;0;1;056;10;3;2;1;1;1;3;3;1;1;3;5;3;6;2;1;1397,589236;1397,589236;1397,589236
08;2021;01589;01;01;01;29;108;1;08;07;10;10;0;1;1;0;0;0;11;;03;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;47,82;2;1;82,58;2;1;20,62;2;6;0;5;1;64,23;2;215,25;1;4;3;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;3;3;0;1;059;19;2;1;1;1;1;5;2;1;1;3;4;3;6;2;1;296,224771;296,224771;296,224771
08;2021;03129;01;01;12;15;108;1;01;07;14;14;0;1;0;0;1;0;01;4;01;1;;6;;;;;1;6;;;;6;0;5;1;812,08;1;1;258,2;1;1;549,79;1;6;0;5;6;0;5;1;140,26;1;1760,33;1;6;1;6;01;;;;;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;10;1;2;2;0;1;052;19;2;1;1;1;1;2;1;2;1;4;4;4;6;5;1;151,351164;151,351164;151,351164
08;2021;09746;01;01;01;29;108;1;12;10;2;2;0;1;0;0;0;0;11;;01;6;;6;;;;;6;6;;;;6;0;5;6;0;5;1;95,2;1;1;134,21;1;6;0;5;6;0;5;6;0;5;229,41;1;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;2;061;19;2;1;2;2;2;2;1;4;1;2;5;5;6;6;1;184,124183;184,124183;184,124183
08;2021;06602;01;01;01;18;108;1;08;10;4;4;0;1;0;0;0;0;11;;01;6;;6;;;;;6;6;;;;6;0;5;6;0;5;1;88,57;1;1;82,69;1;6;0;5;6;0;5;1;69,02;1;240,28;1;3;1;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;;;2;2;0;1;053;19;2;1;1;1;1;2;1;4;1;3;3;2;6;6;1;99,327799;99,327799;99,327799
08;2021;09048;01;01;10;12;108;1;01;07;7;7;0;1;1;0;0;0;03;;05;;;6;;;;;6;6;;;;6;0;5;1;295,57;1;1;51,63;1;1;97,06;1;1;42,02;1;6;0;5;1;63,04;1;549,32;1;;;4;05;;;;;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;09;1;4;2;2;2;043;08;4;2;1;1;1;2;1;4;1;3;4;4;6;5;2,063253;1587,674365;3275,773897;2431,724892
08;2021;09048;02;01;10;03;108;1;08;10;4;4;0;1;1;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;44,65;1;1;51,99;1;6;0;5;6;0;5;1;44,87;1;141,51;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;4;2;2;2;043;08;4;2;1;1;1;2;1;4;1;3;4;4;6;5;2,063253;1587,674365;3275,773897;2431,724892
