MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
11;2021;01424;02;01;00;00;001;6;02;01;3;3;0;1;0;0;0;0;01;4;09;;;1;1;1;6;1;6;6;;;;1;301,49;1;6;0;5;6;0;5;6;0;5;6;0;5;6;0;5;1;116,22;1;417,71;1;;;;;1;1;4;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;07;1;1;1;0;1;071;10;5;3;1;1;1;2;3;4;3;;1;1;6;3;1;397,607399;397,607399;397,607399
11;2021;00813;02;01;10;12;108;1;11;04;1;1;0;0;0;0;1;0;07;;09;;;6;;;;;6;6;;;;6;0;5;1;46,39;1;1;16,94;2;1;28,01;1;6;0;5;6;0;5;6;0;5;91,34;2;7;7;7;10;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;1;1;0;2;020;10;3;2;1;1;1;1;3;3;4;;2;2;6;2;1;655,204617;655,204617;655,204617
11;2021;10319;02;01;08;45;108;1;08;01;4;4;1;0;0;0;0;0;11;;09;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;3,3;1;1;23,82;1;6;0;5;6;0;5;1;23,05;1;50,17;1;1;2;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;;;1;1;0;1;018;08;4;2;1;1;1;1;3;3;4;;4;3;6;2;1;3729,005612;3729,005612;3729,005612
11;2021;07002;01;05;08;02;108;1;17;06;4;4;;;;;;;10;;05;;;;;;;;6;6;;2;2;;0;5;6;0;5;1;55,41;1;1;38,55;1;6;0;5;6;0;5;1;47,37;1;141,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2;2;043;08;4;2;1;1;1;2;1;4;1;3;4;4;1;6;3,355204;1321,210743;4432,93157;2877,070113
11;2021;07002;01;06;08;02;108;1;17;06;4;4;;;;;;;10;;05;;;;;;;;6;6;;2;2;;0;5;6;0;5;1;55,41;1;1;38,55;1;6;0;5;6;0;5;1;47,37;1;141,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2;2;043;08;4;2;1;1;1;2;1;4;1;3;4;4;1;6;3,355204;1321,210743;4432,93157;2877,070113
11;2021;07002;01;07;08;02;108;1;17;06;4;4;;;;;;;10;;05;;;;;;;;6;6;;2;2;;0;5;6;0;5;1;55,41;1;1;38,55;1;6;0;5;6;0;5;1;47,37;1;141,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2;2;043;08;4;2;1;1;1;2;1;4;1;3;4;4;1;6;3,355204;1321,210743;4432,93157;2877,070113
11;2021;07002;01;08;08;02;108;1;17;06;4;4;;;;;;;10;;05;;;;;;;;6;6;;2;2;;0;5;6;0;5;1;55,41;1;1;38,55;1;6;0;5;6;0;5;1;47,37;1;141,33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;2;2;043;08;4;2;1;1;1;2;1;4;1;3;4;4;1;6;3,355204;1321,210743;4432,93157;2877,070113
11;2021;13913;01;06;03;33;108;1;08;02;2;2;0;1;0;0;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;23,57;1;1;55,81;1;6;0;5;6;0;5;6;0;5;79,38;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;2;2;0;2;056;06;3;2;1;1;1;2;1;4;1;3;3;2;6;6;1;343,02792;343,02792;343,02792
11;2021;13913;02;01;11;06;108;1;02;10;6;6;0;1;0;0;0;0;01;4;05;;;6;;;;;1;6;;;;6;0;5;1;323,81;1;1;133,8;1;1;196,05;1;1;77,74;1;6;0;5;6;0;5;731,4;1;;;3;01;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;10;1;2;2;0;2;056;06;3;2;1;1;1;2;1;4;1;3;3;2;6;6;1;343,02792;343,02792;343,02792
11;2021;15419;01;01;13;28;108;1;08;10;5;5;0;1;0;1;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;63,34;1;1;84,86;1;6;0;5;6;0;5;1;59,48;1;207,68;1;;;;;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;;;2;2;0;2;062;01;3;2;1;1;1;2;1;2;4;;3;2;6;3;1;1180,081604;1180,081604;1180,081604
