MES;ANYO;IDSEC;ORDEN_VIAJE;ORDEN_REP;CCAADEST;PROVDEST;PAISDEST;DESTESP;MOTIV;TIPOVIAJ;NPERNOC;NPERNOC_CORR;VIAJA_SOLO;VIAJA_PAREJA;VIAJA_HIJOS;VIAJA_OTROSFAMILIARES;VIAJA_AMIGOS;VIAJA_COMPTRABAJO;ALOJAPRIN;NESTR_PPAL;TRANSPRIN;LOW_COST;AVE;PAQUETE;PAQ_TRANSP;PAQ_ALOJA;PAQ_COMBEB;PAQ_ACT;BLOQUE_ETAPAS;IMPU_PARCIAL;PAGO_ALOJA;PAGO_TRANS;PAGO_MANUT;GASTO_PAQ;GASTOFI_PAQ;IGASTOFI_PAQ;GASTO_ALOJA;GASTOFI_ALOJA;IGASTOFI_ALOJA;GASTO_TRANS;GASTOFI_TRANS;IGASTOFI_TRANS;GASTO_BAREST;GASTOFI_BAREST;IGASTOFI_BAREST;GASTO_ACT;GASTOFI_ACT;IGASTOFI_ACT;GASTO_BIENDUR;GASTOFI_BIENDUR;IGASTOFI_BIENDUR;GASTO_RESTO;GASTOFI_RESTO;IGASTOFI_RESTO;GASTOFI_TOTAL;IGASTOFI_TOTAL;ANT_TRANSP;RESERV_TRANSP;ANT_ALOJA;RESERV_ALOJA;PPAL_TRANSP_PAQ;PPAL_ALOJA_PAQ;ANT_PAQ;RESERV_PAQ;ACTI_GOLF;ACTI_DEPOR;ACTI_NAVEGA;ACTI_OTROSNAUTICOS;ACTI_CAZA;ACTI_SENDER;ACTI_AVENTURA;ACTI_CABALLO;ACTI_OTROSDEPORTES;ACTI_ESPECDEPOR;ACTI_VISITASCULTU;ACTI_ESPECULTU;ACTI_OTRASCULTU;ACTI_CIUDADES;ACTI_RURALES;ACTI_TEMATICOS;ACTI_RELAX;ACTI_JUEGOS;ACTI_GASTRO;ACTI_DIVER;ACTI_RELIGION;ACTI_CONGRESOS;ACTI_AREASNATU;ACTI_PLAYA;ACTI_FAMILIA;ACTI_COMPRAS;GRADO_SATISF;FIDELIDAD_DEST;MIEMV;MIEMV_15MAS;MIEMV_15MENOS;SEXO;EDAD;CCAA_RESIDENCIA;TAMAMU;URBA;PAISNAC;NACION;PAISNACIO;ECIVIL;CONV;NIVELEST;RELAECON;SITPROF;TIPHOGAR;MH;VIVSEC;INGR_HOG;CORR15_VT;FACTORVI_15MAS;FACTORVI_TOT;FACTORGAS_TOT
11;2019;01538;01;01;13;28;108;1;16;03;2;2;1;0;0;0;0;0;01;4;05;;;6;;;;;6;6;2;2;2;6;0;5;1;171,32;1;1;116,9;1;1;88,23;1;6;0;5;6;0;5;6;0;5;376,45;1;;;4;02;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;08;1;1;1;0;1;062;16;1;1;1;1;1;2;3;4;1;2;1;1;1;4;1;656,729067;656,729067;656,729067
11;2019;06663;02;01;08;02;108;1;13;01;2;2;0;0;0;1;0;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;17,2;1;1;29,21;1;6;0;5;6;0;5;1;23,49;1;69,9;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;1;3;3;0;1;064;08;1;1;1;1;1;2;1;4;1;2;4;3;1;4;1;2165,251588;2165,251588;2165,251588
11;2019;00303;01;01;04;07;108;1;03;02;2;2;0;1;0;0;0;0;05;;05;;;6;;;;;6;6;;;;6;0;5;1;55,2;1;1;15,93;1;1;38,14;1;6;0;5;6;0;5;1;30,6;4;139,87;4;;;7;10;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;08;6;2;2;0;2;053;04;4;2;1;1;1;2;1;3;4;;4;3;6;2;1;1464,409728;1464,409728;1464,409728
11;2019;00577;01;01;10;46;108;1;08;01;2;2;0;1;1;0;1;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;49,64;1;1;38,44;1;6;0;5;6;0;5;1;34,35;1;122,43;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;;4;2;2;2;043;09;1;1;1;1;1;2;1;4;1;3;4;4;6;4;2,403174;3372,540645;8104,801992;5738,669889
11;2019;04092;01;01;01;18;108;1;06;10;11;11;0;1;0;0;1;0;01;8;01;1;;8;;;;;6;6;;;;6;0;5;1;397,65;1;1;180,68;1;6;0;5;6;0;5;6;0;5;1;131,52;1;709,85;1;4;3;6;10;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;09;6;2;2;0;2;075;04;4;2;1;1;1;3;2;1;3;;3;2;6;4;1;615,444715;615,444715;615,444715
11;2019;02571;01;01;01;29;108;1;07;01;1;1;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;13,79;1;1;16,72;1;6;0;5;6;0;5;1;15,25;1;45,76;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;07;1;2;2;0;1;051;01;4;2;1;1;1;2;1;4;1;3;4;3;1;4;1;1861,188263;1861,188263;1861,188263
11;2019;02571;02;01;01;23;108;1;16;03;1;1;1;0;0;0;0;0;01;4;05;;;6;;;;;6;6;2;2;2;6;0;5;1;63,51;1;1;34,41;1;1;36,49;1;6;0;5;6;0;5;1;26,77;1;161,18;1;;;4;01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;09;6;1;1;0;1;051;01;4;2;1;1;1;2;1;4;1;3;4;3;1;4;1;1861,188263;1861,188263;1861,188263
11;2019;10182;01;01;01;41;108;1;11;04;1;1;1;0;0;0;0;0;01;4;05;;;6;;;;;6;6;;;;6;0;5;1;81,81;1;1;43,41;1;6;0;5;6;0;5;6;0;5;1;49,69;1;174,91;1;;;5;02;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;0;1;061;01;2;2;1;1;1;2;1;4;1;4;4;4;1;5;1;1303,279451;1303,279451;1303,279451
11;2019;09791;02;01;04;07;108;1;03;01;2;2;0;1;1;0;1;0;07;;05;;;6;;;;;6;6;;;;6;0;5;1;38,7;1;1;11,01;1;1;25,21;1;6;0;5;6;0;5;1;24,57;1;99,49;1;;;1;02;;;;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;10;1;4;2;2;1;042;04;2;2;1;1;1;2;1;4;1;3;4;4;6;4;2,502934;1047,477026;2621,765863;1834,622611
11;2019;04151;01;01;01;04;108;1;08;02;1;1;0;0;0;0;1;0;11;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;6,84;1;1;22,52;1;6;0;5;6;0;5;6;0;5;29,36;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;1;1;0;1;023;01;5;3;1;1;1;1;3;4;2;;2;2;1;2;1;2915,086622;2915,086622;2915,086622
11;2019;13978;02;01;09;08;108;1;04;02;1;1;0;1;0;0;0;0;01;3;05;;;6;;;;;6;6;;;;6;0;5;1;45,62;1;1;20,43;1;1;40,14;1;6;0;5;6;0;5;1;25,59;1;131,78;1;;;4;03;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;10;6;2;2;0;1;068;09;4;2;1;1;1;2;1;4;3;;3;2;6;3;1;3475,43415;3475,43415;3475,43415
11;2019;10587;01;02;01;14;108;1;15;10;14;14;0;1;0;0;0;0;10;;05;;;6;;;;;6;6;;;;6;0;5;6;0;5;1;18,97;1;6;0;5;6;0;5;6;0;5;1;167,65;1;186,62;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;2;2;0;1;070;01;1;1;1;1;1;2;1;4;3;;3;2;1;5;1;2196,623533;2196,623533;2196,623533
